2024-10-16 22:17:45
57484832,유한양행 와이즈바이옴 엘레씬 비피더스B3 다이어트 유산균 28캡슐,1,48950,56몰,1개,"섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1캡슐/섭취기간: 28일분/건강기능식품/기능성: 장 건강, 체지방감소"
18602411,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),2,31980,68몰,2개,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
18602453,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),3개,47960,39몰,533원/1일,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
18602477,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),4개,63960,34몰,533원/1일,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
18602495,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),5개,79950,25몰,533원/1일,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
18602510,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),6개,95940,42몰,533원/1일,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
21739232,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),8개,139590,18몰,582원/1일,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
21739319,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),9개,169790,17몰,629원/1일,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
21739367,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),10개,198580,14몰,662원/1일,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
21739562,종근당건강 락토핏 생유산균 슬림 60포 (리뉴얼),12개,228590,29몰,635원/1일,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 20억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 600포/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg/아연: 2.55mg"
18410195,애터미 스마트 메모리업 60정,1개,41970,1몰,"1,399원/1일","[주요성분] 포도블루베리추출혼합분말/녹차추출물(카테킨)/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/총량: 60정/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 체지방감소/
[기능성분] 카테킨: 78mg/케르세틴(quercetin): 0.558mg"
29418536,코오롱제약 콜레스테롤 케어솔루션 골드라벨 3개월분 건강기능식품 항산화 체지방감소 혈중콜레스테롤개선도움,,31390,2몰,,콜라겐
18357395,닥터린 다이어트 유산균S 20포,5개,259800,1몰,"2,598원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 100포/섭취기간: 100일/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 비오틴: 30㎍"
29265242,휴럼 아이엠미 콜레우스포스콜리 체지방컷 다이어트 3+1박스 빨간통,,77720,4몰,,콜레우스포스콜리/홍삼/건강식품/건강보조식품/알로에/기타건강식품
18151190,뉴트리디데이 다이어트에 빠진 유산균 14포,1,7890,27몰,1개,"[주요성분] 프로바이오틱스/녹차추출물(카테킨)/보장균수(CFU): 1억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포(1캡슐, 2정)/섭취기간: 2주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 카테킨: 300mg/비타민B2: 0.7mg/비타민B6: 0.75mg/비타민C: 50mg/셀레늄: 16.5㎍/나이아신: 7.5mgNE"
18151196,뉴트리디데이 다이어트에 빠진 유산균 14포,2개,14890,17몰,532원/1일,"[주요성분] 프로바이오틱스/녹차추출물(카테킨)/보장균수(CFU): 1억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포(1캡슐, 2정)/섭취기간: 2주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 카테킨: 300mg/비타민B2: 0.7mg/비타민B6: 0.75mg/비타민C: 50mg/셀레늄: 16.5㎍/나이아신: 7.5mgNE"
18151232,뉴트리디데이 다이어트에 빠진 유산균 14포,2,28440,21몰,4개,"[주요성분] 프로바이오틱스/녹차추출물(카테킨)/보장균수(CFU): 1억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포(1캡슐, 2정)/섭취기간: 2주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 카테킨: 300mg/비타민B2: 0.7mg/비타민B6: 0.75mg/비타민C: 50mg/셀레늄: 16.5㎍/나이아신: 7.5mgNE"
18151241,뉴트리디데이 다이어트에 빠진 유산균 14포,5개,36340,27몰,519원/1일,"[주요성분] 프로바이오틱스/녹차추출물(카테킨)/보장균수(CFU): 1억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포(1캡슐, 2정)/섭취기간: 2주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 카테킨: 300mg/비타민B2: 0.7mg/비타민B6: 0.75mg/비타민C: 50mg/셀레늄: 16.5㎍/나이아신: 7.5mgNE"
18151259,뉴트리디데이 다이어트에 빠진 유산균 14포,6개,43620,2몰,519원/1일,"[주요성분] 프로바이오틱스/녹차추출물(카테킨)/보장균수(CFU): 1억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포(1캡슐, 2정)/섭취기간: 2주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 카테킨: 300mg/비타민B2: 0.7mg/비타민B6: 0.75mg/비타민C: 50mg/셀레늄: 16.5㎍/나이아신: 7.5mgNE"
18151262,뉴트리디데이 다이어트에 빠진 유산균 14포,7개,49110,1몰,501원/1일,"[주요성분] 프로바이오틱스/녹차추출물(카테킨)/보장균수(CFU): 1억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포(1캡슐, 2정)/섭취기간: 2주/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 카테킨: 300mg/비타민B2: 0.7mg/비타민B6: 0.75mg/비타민C: 50mg/셀레늄: 16.5㎍/나이아신: 7.5mgNE"
18075080,셀티바 프로바이오틱 다이어트 토탈 케어 60캡슐,1,56890,57몰,1개,"[주요성분] 프로바이오틱스/보장균수(CFU): 200억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2캡슐/총량: 720캡슐/섭취기간: 12개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
18075110,셀티바 프로바이오틱 다이어트 토탈 케어 60캡슐,2개,147500,30몰,"2,458원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 200억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2캡슐/총량: 720캡슐/섭취기간: 12개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
18075116,셀티바 프로바이오틱 다이어트 토탈 케어 60캡슐,3개,167200,22몰,"1,858원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 200억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2캡슐/총량: 720캡슐/섭취기간: 12개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
18076856,셀티바 프로바이오틱 다이어트 토탈 케어 60캡슐,2,354590,35몰,6개,"[주요성분] 프로바이오틱스/보장균수(CFU): 200억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2캡슐/총량: 720캡슐/섭취기간: 12개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
18076871,셀티바 프로바이오틱 다이어트 토탈 케어 60캡슐,12개,658990,16몰,"1,831원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 200억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2캡슐/총량: 720캡슐/섭취기간: 12개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
18054905,삼진제약 위시헬씨 하루엔진 포 우먼 30팩,1,42500,6몰,1개,"[주요성분] 징코(은행잎)/프로바이오틱스/히알루론산/녹차추출물(카테킨)/보장균수(CFU): 10억/
[섭취정보] 섭취대상: 성인여성/섭취횟수, 양: 1일 1회, 1회 1팩/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 기억력 개선, 배변활동 원활, 체지방감소, 피부 보습, 혈행개선/
[기능성분] 카테킨: 300mg/플라보놀 배당체: 30mg/히알루론산: 120mg/비타민A: 700μgRE/비타민B1: 12mg/비타민B6: 15mg/비타민B12: 24μg/비타민C: 100mg/비타민D: 10μg/비타민E: 11mgα-TE/아연: 8.5mg/셀레늄(셀렌): 55μg"
18054941,삼진제약 위시헬씨 하루엔진 포 우먼 30팩,2,44500,5몰,2개,"[주요성분] 징코(은행잎)/프로바이오틱스/히알루론산/녹차추출물(카테킨)/보장균수(CFU): 10억/
[섭취정보] 섭취대상: 성인여성/섭취횟수, 양: 1일 1회, 1회 1팩/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 기억력 개선, 배변활동 원활, 체지방감소, 피부 보습, 혈행개선/
[기능성분] 카테킨: 300mg/플라보놀 배당체: 30mg/히알루론산: 120mg/비타민A: 700μgRE/비타민B1: 12mg/비타민B6: 15mg/비타민B12: 24μg/비타민C: 100mg/비타민D: 10μg/비타민E: 11mgα-TE/아연: 8.5mg/셀레늄(셀렌): 55μg"
18054953,삼진제약 위시헬씨 하루엔진 포 우먼 30팩,4개,162890,5몰,"1,357원/1일","[주요성분] 징코(은행잎)/프로바이오틱스/히알루론산/녹차추출물(카테킨)/보장균수(CFU): 10억/
[섭취정보] 섭취대상: 성인여성/섭취횟수, 양: 1일 1회, 1회 1팩/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 기억력 개선, 배변활동 원활, 체지방감소, 피부 보습, 혈행개선/
[기능성분] 카테킨: 300mg/플라보놀 배당체: 30mg/히알루론산: 120mg/비타민A: 700μgRE/비타민B1: 12mg/비타민B6: 15mg/비타민B12: 24μg/비타민C: 100mg/비타민D: 10μg/비타민E: 11mgα-TE/아연: 8.5mg/셀레늄(셀렌): 55μg"
17870354,종근당건강 락토핏 솔루션 중성지방 30캡슐,2,17900,86몰,1개,"[주요성분] 프로바이오틱스/보장균수(CFU): 40억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
62072708,종근당건강 락토핏 솔루션 중성지방 30캡슐,2개,38200,83몰,637원/1일,"[주요성분] 프로바이오틱스/보장균수(CFU): 40억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
17870378,종근당건강 락토핏 솔루션 중성지방 30캡슐,3개,57300,73몰,637원/1일,"[주요성분] 프로바이오틱스/보장균수(CFU): 40억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
17870447,종근당건강 락토핏 솔루션 중성지방 30캡슐,1,76400,122몰,4개,"[주요성분] 프로바이오틱스/보장균수(CFU): 40억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
17870456,종근당건강 락토핏 솔루션 중성지방 30캡슐,6개,127230,50몰,707원/1일,"[주요성분] 프로바이오틱스/보장균수(CFU): 40억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
17870459,종근당건강 락토핏 솔루션 중성지방 30캡슐,8개,169260,13몰,705원/1일,"[주요성분] 프로바이오틱스/보장균수(CFU): 40억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
21689171,종근당건강 락토핏 솔루션 중성지방 30캡슐,9개,217460,8몰,805원/1일,"[주요성분] 프로바이오틱스/보장균수(CFU): 40억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
17862551,종근당건강 락토핏 솔루션 다이어트 30캡슐,1,64790,5몰,1개,"[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
17862581,종근당건강 락토핏 솔루션 다이어트 30캡슐,2개,118490,3몰,"1,975원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
17862572,종근당건강 락토핏 솔루션 다이어트 30캡슐,3개,259510,2몰,"2,883원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
17862596,종근당건강 락토핏 솔루션 다이어트 30캡슐,2,180500,2몰,6개,"[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
29291174,휴럼 아이엠미 콜레우스포스콜리 체지방컷 다이어트 1박스 빨간통,,32000,1몰,,콜레우스포스콜리/홍삼/건강식품/건강보조식품/알로에/기타건강식품
29273273,순수식품 10억 보장 다이어트 유산균 17종 프로바이오틱스 1박스 30포 가르시니아,,11660,2몰,,프로바이오틱스/가르시니아(HCA)/홍삼/건강식품/유산균/프로바이오틱스
28978313,메디타민 슬림플래닛 런치컷 1박스 2주분 그린커피빈 녹차카테킨 다이어트 식품 보조제 체지방감소,,29370,2몰,,그린커피빈/헬스/다이어트/이너뷰티/다이어트보조제/카테킨
28976702,일양약품 바디팻 가르시니아 체지방감소 다이어트 X 3병,,40500,1몰,,가르시니아(HCA)/헬스/다이어트/이너뷰티/다이어트보조제/가르시니아
17431859,박부자네 락토테미 슬림한 다이어트+유산균 60포,2,16740,5몰,1개,"[주요성분] 프로바이오틱스/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 60포/섭취기간: 1개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소"
17431922,박부자네 락토테미 슬림한 다이어트+유산균 60포,1,50000,2몰,3개,"[주요성분] 프로바이오틱스/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 60포/섭취기간: 1개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소"
17268062,대원제약 장대원 체지방 다이어트 콜레우스 포스콜리 60정,2,14880,2몰,1개,"[주요성분] 콜레우스포스콜리/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 체지방감소/
[기능성분] 포스콜린: 50mg"
17268074,대원제약 장대원 체지방 다이어트 콜레우스 포스콜리 60정,2개,26970,2몰,450원/1일,"[주요성분] 콜레우스포스콜리/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 체지방감소/
[기능성분] 포스콜린: 50mg"
17268083,대원제약 장대원 체지방 다이어트 콜레우스 포스콜리 60정,3개,35340,2몰,393원/1일,"[주요성분] 콜레우스포스콜리/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 체지방감소/
[기능성분] 포스콜린: 50mg"
17268095,대원제약 장대원 체지방 다이어트 콜레우스 포스콜리 60정,1,63240,3몰,6개,"[주요성분] 콜레우스포스콜리/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 2정/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/GMP/기능성: 체지방감소/
[기능성분] 포스콜린: 50mg"
28975661,서흥 다이어트 유산균 BNR17 비에날씬 슬림+ 2g 14포,1,29020,125몰,1개,"섭취횟수, 양: 1일 1회, 1포/섭취기간: 14일(1박스)/형태: 분말형/특징: 스틱형/건강기능식품/기능성: 장 건강, 체지방감소/청사과맛/프로바이오틱스 수 100억 CFU"
28967297,서흥 다이어트 유산균 BNR17 비에날씬 슬림+ 2g 14포,2,70400,5몰,2개,"섭취횟수, 양: 1일 1회, 1포/섭취기간: 14일(1박스)/형태: 분말형/특징: 스틱형/건강기능식품/기능성: 장 건강, 체지방감소/청사과맛/프로바이오틱스 수 100억 CFU"
28974185,서흥 비에날씬 다이어트 유산균 BNR17 60캡슐,1,404220,4몰,7개,"보장균수(CFU): 100억~/섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회,2캡슐씩/섭취기간: 1개월(1통)/형태: 캡슐,정/건강기능식품/기능성: 장 건강, 체지방감소/프로바이오틱스 수 100억 CFU"
30327848,서흥 비에날씬 다이어트 유산균 BNR17 60캡슐,2,555800,4몰,10개,"보장균수(CFU): 100억~/섭취대상: 성인여성, 성인남성/섭취횟수, 양: 1일 1회,2캡슐씩/섭취기간: 1개월(1통)/형태: 캡슐,정/건강기능식품/기능성: 장 건강, 체지방감소/프로바이오틱스 수 100억 CFU"
17163644,에이스바이옴 BNR17 다이어트 유산균 비에날씬 프로틴 5포,1,26320,41몰,1개,"[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 5포/섭취기간: 5일/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 칼슘: 210mg/비타민D: 10㎍/조단백질: 20g"
17163680,에이스바이옴 BNR17 다이어트 유산균 비에날씬 프로틴 5포,2,52650,17몰,2개,"[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 5포/섭취기간: 5일/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 칼슘: 210mg/비타민D: 10㎍/조단백질: 20g"
18643277,에이스바이옴 BNR17 다이어트 유산균 비에날씬 프로틴 5포,3개,78980,1몰,"5,265원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 5포/섭취기간: 5일/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 칼슘: 210mg/비타민D: 10㎍/조단백질: 20g"
17163695,에이스바이옴 BNR17 다이어트 유산균 비에날씬 프로틴 5포,6개,177450,1몰,"5,915원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 5포/섭취기간: 5일/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] 칼슘: 210mg/비타민D: 10㎍/조단백질: 20g"
17168267,프로스랩 슬림 프로바이오틱스 30포,1,29670,2몰,1개,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 50억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 30포/섭취기간: 15일/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg"
17168312,프로스랩 슬림 프로바이오틱스 30포,2,83340,1몰,4개,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 50억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 2회, 1회 1포/총량: 30포/섭취기간: 15일/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/GMP/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg"
17164391,에스더포뮬러 여에스더 유산균 슬림 30포,1개,100000,1몰,"3,333원/1일","[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 30포/섭취기간: 1개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg"
37243982,네츄럴플러스 에버핏 콜레우스포스콜리 60정 1병 체지방감소,,14200,1몰,,콜레우스포스콜리/헬스/다이어트/이너뷰티/다이어트보조제/가르시니아
28986860,한미양행 쾌변 체지방 다이어트 보조제 알로에 가르시니아 56정,,7910,2몰,,가르시니아(HCA)/헬스/다이어트/이너뷰티/다이어트보조제/가르시니아
16773863,CJ웰케어 BYO(바이오) CORE 다이어트 유산균 30캡슐,1,38440,31몰,1개,"[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
16773875,CJ웰케어 BYO(바이오) CORE 다이어트 유산균 30캡슐,2개,92650,24몰,"1,544원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
16773887,CJ웰케어 BYO(바이오) CORE 다이어트 유산균 30캡슐,2,112820,47몰,3개,"[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
19388852,CJ웰케어 BYO(바이오) CORE 다이어트 유산균 30캡슐,6개,250270,25몰,"1,390원/1일","[주요성분] 프로바이오틱스/보장균수(CFU): 100억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1캡슐/총량: 30캡슐/섭취기간: 1개월/형태: 캡슐,정/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소"
15544580,일양약품 프라임 유산균 다이어트 플러스 30포,1,11810,46몰,1개,"[주요성분] 프로바이오틱스/가르시니아(HCA)/보장균수(CFU): 1억/
[섭취정보] 섭취대상: 성인남녀/섭취횟수, 양: 1일 1회, 1회 1포/총량: 30포 x 10개/섭취기간: 10개월/형태: 분말/특징: 스틱형/
[인증] 건강기능식품/기능성: 배변활동 원활, 장 건강, 체지방감소/
[기능성분] HCA: 750mg"
